Gene,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
PDK4,1.061677791972557,0.9396099652372908,1.1400603820463553,1.8390936447745068,1.5235539697079545,1.378524255432967,1.4532350330526569,1.2282402062857696,0.93532293180898,1.4973527340974115
HCCS,0.27130193261746416,0.2569041315701942,0.27023624905636867,0.24436874540346137,0.23673428170900265,0.21411970559155344,0.27833442905818906,0.25737348671817495,0.23961843240606573,0.19982380921191548
PRSS22,0.0725195481921263,0.15472184902139463,0.18619885838012895,0.1552118748592382,0.17537279210462453,0.16332538317125414,0.10846214166557898,0.13144409785270783,0.11835424922027987,0.1917552351801437
UPF1,0.23021520987876826,0.20456868292772282,0.20012787191745446,0.20941419958910493,0.18532915973354788,0.18022981651312495,0.21823276903065747,0.19100536185325145,0.23263962570336902,0.17275374332609497
SKAP2,0.8206863588135496,0.4789407461725731,0.4205956913399855,0.45009627239726957,0.31536500033908543,0.3709606986582018,0.5951376234241389,0.4991701041510041,0.46921758575985334,0.3852512129267778
MCUB,0.12783552972850243,0.21532731550828949,0.21240246359829792,0.159187307416287,0.21191731135178002,0.15418632323749917,0.16082964804880007,0.20186560627118727,0.20057344306100655,0.16418375602226115
THSD7A,0.33542711447081597,0.22228514873827196,0.3050652289098211,0.3492101029009866,0.27367225423160607,0.19602108570158017,0.22237914690566843,0.24827098447599555,0.40850262525500564,0.1308235393761779
LIG3,0.14410858029750626,0.10862458265361749,0.12493778219729929,0.14158573475393774,0.13072237719655358,0.12335827673078875,0.1110289383834062,0.12701513956561417,0.12150139799037173,0.13016521561134875
ACSM3,0.2304244329636162,0.27681252616182594,0.25863939873151826,0.2421710313139302,0.22117969577342064,0.2246224127144384,0.2342310970398208,0.21372394301381703,0.2509507621282464,0.25831160912343115
REXO5,0.023200612980060244,0.033684869769086634,0.02720304322937219,0.04881628994113978,0.04554186993329569,0.046544941443317805,0.030210422847826476,0.03532907588648875,0.029694872627487736,0.054112966431247064
FAM214B,0.10809757777544747,0.12266866056275735,0.12248756849067093,0.13151846771805653,0.13492578256862844,0.12256828835634413,0.12711799255227654,0.1304126637569031,0.09768587076307328,0.11308945750090311
PRKAR2B,0.08366480576655386,0.0743416042914947,0.0966541991889332,0.08388943296792102,0.0788294595583028,0.05747149368229634,0.06265755667523004,0.08008007610240825,0.10188021094071016,0.054387474466652194
PON1,0.021120812633447276,0.03012800695720986,0.043521831112823345,0.027861902367955143,0.029967887291832664,0.037015248101119134,0.026810429691828647,0.03422146822435709,0.040855988702329205,0.03984407360013585
ABCB4,0.05313576284824499,0.03374204470006825,0.04634255132170644,0.056087319636090115,0.04293471859969809,0.029531307725384346,0.036228588859793284,0.03947951581888993,0.05744357440943682,0.021958069865900546
ZNF195,0.24782374037660462,0.25704482447643856,0.2862634232446398,0.2772315166926992,0.2760786026882127,0.25883812079060814,0.24447646340954676,0.25555216866921815,0.2746929765107565,0.259222072561069
FBXL3,0.2610047228318787,0.22739622435589774,0.2333258475437227,0.23422050488447127,0.20929516287297764,0.19092217250427546,0.24279770716907792,0.22599472744628724,0.23505923296727055,0.18532699206080477
CRLF1,0.27663982811353927,0.04407807347758894,0.07715641845152114,0.11676516497900752,0.05530219580450674,0.06956651355355511,0.09295538739273555,0.1296041116708001,0.025673258735244207,0.1043035537612133
